Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre,Publisher,platforms,Years_of_Release,Action,Adventure,Fighting,Misc,Platform,Puzzle,Racing,Role-Playing,Shooter,Simulation,Sports,Strategy
Digging for Dinosaurs,0.33,0.0,0.0,0.02,0.36,Action,Scholastic Inc.,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Infinite World,0.08,0.06,0.21,0.02,0.36,Fighting,Namco Bandai Games,1,9.0,0,0,1,0,0,0,0,0,0,0,0,0
"999: Nine Hours, Nine Persons, Nine Doors",0.31,0.0,0.03,0.02,0.36,Adventure,ChunSoft,4,8.0,0,1,0,0,0,0,0,0,0,0,0,0
Family Game Night 4: The Game Show,0.27,0.05,0.0,0.03,0.35000000000000003,Misc,Electronic Arts,3,6.0,0,0,0,1,0,0,0,0,0,0,0,0
Ty the Tasmanian Tiger 3: Night of the Quinkan,0.22,0.11,0.0,0.02,0.35000000000000003,Action,Activision,4,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Ty the Tasmanian Tiger 3: Night of the Quinkan,0.22,0.11,0.0,0.02,0.35000000000000003,Action,Zoo Digital Publishing,4,12.0,1,0,0,0,0,0,0,0,0,0,0,0
LocoRoco 2,0.21,0.09,0.01,0.04,0.35,Platform,Sony Computer Entertainment,1,9.0,0,0,0,0,1,0,0,0,0,0,0,0
MotoGP 07,0.28,0.04,0.0,0.03,0.35,Racing,Capcom,2,10.0,0,0,0,0,0,0,1,0,0,0,0,0
MotoGP 07,0.28,0.04,0.0,0.03,0.35,Racing,THQ,2,10.0,0,0,0,0,0,0,1,0,0,0,0,0
Bloody Roar 3,0.15,0.11,0.05,0.04,0.35,Fighting,Virgin Interactive,2,16.0,0,0,1,0,0,0,0,0,0,0,0,0
Xbox Music Mixer,0.26,0.08,0.0,0.01,0.35,Misc,Microsoft Game Studios,1,14.0,0,0,0,1,0,0,0,0,0,0,0,0
Disney's Tarzan: Return to the Jungle,0.25,0.09,0.0,0.01,0.35,Action,Activision,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0
AMF Bowling World Lanes,0.33,0.0,0.0,0.03,0.35,Sports,Bethesda Softworks,1,9.0,0,0,0,0,0,0,0,0,0,0,1,0
Pac-Man All-Stars,0.21,0.07,0.04,0.04,0.35,Fighting,Namco Bandai Games,1,6.0,0,0,1,0,0,0,0,0,0,0,0,0
Football Manager Handheld 2010,0.0,0.26,0.0,0.09,0.35,Sports,Sega,1,8.0,0,0,0,0,0,0,0,0,0,0,1,0
Backbreaker,0.33,0.0,0.0,0.02,0.35,Sports,NaturalMotion,2,8.0,0,0,0,0,0,0,0,0,0,0,1,0
Trauma Center: Under the Knife,0.3,0.01,0.02,0.03,0.35,Simulation,Nintendo,1,12.0,0,0,0,0,0,0,0,0,0,1,0,0
Blasto,0.2,0.13,0.0,0.02,0.35,Action,Sony Computer Entertainment,1,19.0,1,0,0,0,0,0,0,0,0,0,0,0
Backyard Baseball 2006,0.25,0.09,0.0,0.01,0.35,Sports,Atari,1,12.0,0,0,0,0,0,0,0,0,0,0,1,0
Soldier of Fortune: Payback,0.3,0.02,0.0,0.03,0.35,Shooter,Activision,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0
Rally Cross 2,0.19,0.13,0.0,0.02,0.35,Racing,989 Studios,1,19.0,0,0,0,0,0,0,1,0,0,0,0,0
Wonder Pets! Save the Animals!,0.33,0.0,0.0,0.02,0.35,Adventure,Take-Two Interactive,1,9.0,0,1,0,0,0,0,0,0,0,0,0,0
CSI: Deadly Intent - The Hidden Cases,0.16,0.15,0.0,0.04,0.35,Adventure,Ubisoft,1,8.0,0,1,0,0,0,0,0,0,0,0,0,0
Picross 2,0.0,0.0,0.35,0.0,0.35,Puzzle,Nintendo,1,21.0,0,0,0,0,0,1,0,0,0,0,0,0
Squeeballs Party,0.33,0.0,0.0,0.02,0.35,Puzzle,Performance Designed Products,2,8.0,0,0,0,0,0,1,0,0,0,0,0,0
Battlestations: Pacific,0.17,0.13,0.01,0.03,0.35,Strategy,Eidos Interactive,2,8.0,0,0,0,0,0,0,0,0,0,0,0,1
Nickelodeon Dance,0.29,0.03,0.0,0.02,0.35,Misc,Take-Two Interactive,2,6.0,0,0,0,1,0,0,0,0,0,0,0,0
WCW Backstage Assault,0.22999999999999998,0.11,0.0,0.01,0.35,Action,Electronic Arts,2,18.0,1,0,0,0,0,0,0,0,0,0,0,0
Jeremy McGrath Supercross World,0.2,0.11,0.0,0.03,0.35,Racing,Acclaim Entertainment,1,15.5,0,0,0,0,0,0,1,0,0,0,0,0
Star Wars: Flight of the Falcon,0.25,0.09,0.0,0.01,0.35,Action,THQ,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
The Ant Bully,0.25,0.06999999999999999,0.0,0.02,0.35,Platform,Midway Games,5,11.0,0,0,0,0,1,0,0,0,0,0,0,0
The Cursed Crusade,0.15000000000000002,0.14,0.01,0.05,0.35,Action,DTP Entertainment,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0
Stunt Race FX,0.0,0.0,0.35,0.0,0.35,Racing,Nintendo,1,24.0,0,0,0,0,0,0,1,0,0,0,0,0
Suikoden V,0.08,0.06,0.19,0.02,0.35,Role-Playing,Konami Digital Entertainment,1,11.0,0,0,0,0,0,0,0,1,0,0,0,0
NHL 2K3,0.2,0.1,0.0,0.03,0.35,Sports,Sega,3,15.0,0,0,0,0,0,0,0,0,0,0,1,0
U-Sing,0.0,0.32,0.0,0.03,0.35,Misc,Mindscape,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0
Resident Evil: Dead Aim,0.17,0.13,0.0,0.04,0.35,Action,Capcom,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Company of Heroes 2,0.06,0.25,0.0,0.04,0.34,Strategy,THQ,3,4.0,0,0,0,0,0,0,0,0,0,0,0,1
Catwoman,0.2,0.08999999999999998,0.0,0.02,0.34,Action,Electronic Arts,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0
Fairytale Fights,0.25,0.05,0.0,0.03,0.34,Action,Playlogic Game Factory,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0
Monster Rancher 4,0.08,0.06,0.19,0.02,0.34,Simulation,Tecmo Koei,1,14.0,0,0,0,0,0,0,0,0,0,1,0,0
Off Road Challenge,0.27,0.06,0.0,0.0,0.34,Racing,GT Interactive,1,19.0,0,0,0,0,0,0,1,0,0,0,0,0
Tenchu Z,0.27,0.02,0.02,0.03,0.34,Action,Microsoft Game Studios,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Backstreet Billiards,0.19,0.13,0.0,0.02,0.34,Misc,ASCII Entertainment,3,19.0,0,0,0,1,0,0,0,0,0,0,0,0
Fade to Black,0.19,0.13,0.0,0.02,0.34,Action,Electronic Arts,2,21.0,1,0,0,0,0,0,0,0,0,0,0,0
Mystery Case Files: The Malgrave Incident,0.17,0.14,0.0,0.03,0.34,Adventure,Nintendo,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0
Myst III: Exile,0.18000000000000002,0.12,0.0,0.04,0.34,Adventure,Ubisoft,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0
MLB Power Pros 2008,0.22,0.04,0.060000000000000005,0.03,0.34,Sports,Konami Digital Entertainment,2,9.0,0,0,0,0,0,0,0,0,0,0,1,0
Persona 4: Dancing All Night,0.1,0.04,0.15,0.05,0.34,Misc,Nippon Ichi Software,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
Freeway,0.32,0.02,0.0,0.0,0.34,Action,Activision,1,37.0,1,0,0,0,0,0,0,0,0,0,0,0
Battalion Wars 2,0.22,0.02,0.08,0.02,0.34,Strategy,Nintendo,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1
Naruto Shippuden: Ultimate Ninja Impact,0.09,0.07,0.15,0.04,0.34,Fighting,Namco Bandai Games,1,6.0,0,0,1,0,0,0,0,0,0,0,0,0
Point Blank,0.05,0.03,0.23,0.02,0.34,Shooter,Sony Computer Entertainment,2,20.0,0,0,0,0,0,0,0,0,1,0,0,0
Carnival,0.32,0.02,0.0,0.0,0.34,Shooter,Coleco,1,36.0,0,0,0,0,0,0,0,0,1,0,0,0
Stormrise,0.24,0.07,0.0,0.03,0.34,Strategy,Sega,3,8.0,0,0,0,0,0,0,0,0,0,0,0,1
Frostbite,0.32,0.02,0.0,0.0,0.34,Action,Activision,1,34.0,1,0,0,0,0,0,0,0,0,0,0,0
Armorines: Project S.W.A.R.M.,0.26,0.08,0.0,0.01,0.34,Shooter,Acclaim Entertainment,3,17.5,0,0,0,0,0,0,0,0,1,0,0,0
MLB Power Pros 2008,0.22,0.04,0.060000000000000005,0.03,0.34,Sports,Take-Two Interactive,2,9.0,0,0,0,0,0,0,0,0,0,0,1,0
My Baby Boy,0.3,0.01,0.0,0.03,0.34,Simulation,Nobilis,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Bank Heist,0.32,0.02,0.0,0.0,0.34,Action,20th Century Fox Video Games,1,35.0,1,0,0,0,0,0,0,0,0,0,0,0
Star Ocean: Second Evolution,0.14,0.01,0.16,0.02,0.34,Role-Playing,Square Enix,1,9.0,0,0,0,0,0,0,0,1,0,0,0,0
The Shoot,0.13,0.15,0.01,0.05,0.34,Shooter,Sony Computer Entertainment,1,7.0,0,0,0,0,0,0,0,0,1,0,0,0
The Sims 3: Town Life Stuff,0.11,0.18,0.0,0.05,0.34,Simulation,Electronic Arts,1,6.0,0,0,0,0,0,0,0,0,0,1,0,0
The Scorpion King: Rise of the Akkadian,0.19,0.11,0.0,0.03,0.34,Action,Universal Interactive,2,15.0,1,0,0,0,0,0,0,0,0,0,0,0
Don King Boxing,0.2,0.09999999999999999,0.0,0.04,0.34,Sports,Take-Two Interactive,2,8.0,0,0,0,0,0,0,0,0,0,0,1,0
World Destruction League: Thunder Tanks,0.16999999999999998,0.13,0.0,0.03,0.34,Action,3DO,3,17.0,1,0,0,0,0,0,0,0,0,0,0,0
Imagine: Movie Star,0.31,0.0,0.0,0.03,0.34,Simulation,Ubisoft,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Trauma Center: Second Opinion,0.28,0.01,0.03,0.03,0.34,Simulation,Nintendo,1,11.0,0,0,0,0,0,0,0,0,0,1,0,0
Tiny Tank,0.19,0.13,0.0,0.02,0.34,Action,Sony Computer Entertainment,1,19.0,1,0,0,0,0,0,0,0,0,0,0,0
The Eye of Judgment,0.28,0.0,0.02,0.03,0.34,Misc,Sony Computer Entertainment,1,10.0,0,0,0,1,0,0,0,0,0,0,0,0
Thunderstrike: Operation Phoenix,0.17,0.13,0.0,0.04,0.34,Simulation,Eidos Interactive,1,16.0,0,0,0,0,0,0,0,0,0,1,0,0
The Wild Thornberrys Movie,0.25,0.09,0.0,0.01,0.34,Platform,THQ,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0
Iron Storm,0.0,0.0,0.34,0.0,0.34,Shooter,Sega,2,22.0,0,0,0,0,0,0,0,0,1,0,0,0
Hatsune Miku: Project Mirai DX,0.18,0.04,0.1,0.02,0.34,Misc,Sega,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0
WWE Day of Reckoning 2,0.26,0.07,0.0,0.01,0.34,Fighting,THQ,1,12.0,0,0,1,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Idainaru Dragon Ball Densetsu,0.0,0.0,0.32999999999999996,0.01,0.33999999999999997,Fighting,Namco Bandai Games,2,21.5,0,0,1,0,0,0,0,0,0,0,0,0
NBA Ballers: Chosen One,0.30000000000000004,0.0,0.0,0.03,0.33999999999999997,Sports,Midway Games,1,9.0,0,0,0,0,0,0,0,0,0,0,1,0
Shovel Knight,0.17,0.11,0.02,0.03,0.33999999999999997,Platform,Yacht Club Games,10,2.0,0,0,0,0,1,0,0,0,0,0,0,0
Armored Core: For Answer,0.12,0.03,0.17,0.02,0.33999999999999997,Simulation,Ubisoft,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Wallace & Gromit in Project Zoo,0.18,0.10999999999999999,0.0,0.03,0.33000000000000007,Platform,BAM! Entertainment,4,14.0,0,0,0,0,1,0,0,0,0,0,0,0
Castlevania: Lords of Shadow 2,0.060000000000000005,0.21,0.02,0.04,0.33,Action,Konami Digital Entertainment,4,3.0,1,0,0,0,0,0,0,0,0,0,0,0
Bomberman World,0.06,0.04,0.22,0.02,0.33,Puzzle,Sony Computer Entertainment,1,19.0,0,0,0,0,0,1,0,0,0,0,0,0
ATV Quad Kings,0.30000000000000004,0.0,0.0,0.02,0.33,Racing,Storm City Games,1,7.5,0,0,0,0,0,0,1,0,0,0,0,0
Ape Escape Academy,0.13,0.15,0.0,0.05,0.33,Misc,Sony Computer Entertainment,1,13.0,0,0,0,1,0,0,0,0,0,0,0,0
Ninja Blade,0.14,0.14,0.02,0.03,0.33,Action,Microsoft Game Studios,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0
ATV Quad Kings,0.30000000000000004,0.0,0.0,0.02,0.33,Racing,Zoo Digital Publishing,1,7.5,0,0,0,0,0,0,1,0,0,0,0,0
GT Advance Championship Racing,0.24,0.09,0.0,0.01,0.33,Racing,THQ,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0
Way of the Samurai 2,0.05,0.04,0.23,0.01,0.33,Action,Capcom,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Disney's Meet the Robinsons,0.29000000000000004,0.01,0.0,0.02,0.33,Action,Disney Interactive Studios,2,10.0,1,0,0,0,0,0,0,0,0,0,0,0
BattleTanx,0.26,0.06,0.0,0.0,0.33,Action,3DO,2,19.0,1,0,0,0,0,0,0,0,0,0,0,0
Capcom Classics Collection Reloaded,0.26,0.0,0.03,0.03,0.33,Misc,Capcom,1,11.0,0,0,0,1,0,0,0,0,0,0,0,0
The Testament of Sherlock Holmes,0.05,0.22,0.0,0.05,0.33,Adventure,Focus Home Interactive,2,5.0,0,1,0,0,0,0,0,0,0,0,0,0
Planet Puzzle League,0.14,0.01,0.16,0.01,0.33,Puzzle,Nintendo,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0
Mega Man ZX Advent,0.22,0.0,0.09,0.02,0.33,Platform,Capcom,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0
Lord of Arcana,0.08,0.05,0.17,0.04,0.33,Role-Playing,Square Enix,2,7.0,0,0,0,0,0,0,0,1,0,0,0,0
Clock Tower 3,0.1,0.08,0.12,0.03,0.33,Adventure,Capcom,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0
We Sing Deutsche Hits,0.0,0.29,0.0,0.04,0.33,Misc,Nordic Games,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0
Tokyo Highway Battle,0.06,0.04,0.21,0.02,0.33,Racing,Jaleco,1,21.0,0,0,0,0,0,0,1,0,0,0,0,0
Disgaea: Hour of Darkness,0.16,0.13,0.0,0.04,0.33,Role-Playing,Tecmo Koei,2,14.0,0,0,0,0,0,0,0,1,0,0,0,0
Disgaea 2: Cursed Memories,0.09,0.07,0.15,0.02,0.33,Role-Playing,Tecmo Koei,6,11.0,0,0,0,0,0,0,0,1,0,0,0,0
Superman Returns,0.30000000000000004,0.01,0.0,0.03,0.33,Action,Electronic Arts,4,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Etrian Odyssey,0.19,0.02,0.09,0.02,0.33,Role-Playing,Nintendo,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Pitfall 3D: Beyond the Jungle,0.18,0.12,0.0,0.02,0.33,Platform,Activision,1,19.0,0,0,0,0,1,0,0,0,0,0,0,0
Discovery Kids: Puppy Playtime,0.3,0.0,0.0,0.02,0.33,Simulation,505 Games,1,8.0,0,0,0,0,0,0,0,0,0,1,0,0
NBA Live 96,0.16,0.11,0.04,0.02,0.33,Sports,Electronic Arts,5,21.0,0,0,0,0,0,0,0,0,0,0,1,0
Deathtrap Dungeon,0.19,0.13,0.0,0.02,0.33,Action,Eidos Interactive,3,19.0,1,0,0,0,0,0,0,0,0,0,0,0
Risen,0.07,0.22,0.0,0.03,0.33,Role-Playing,Deep Silver,2,8.0,0,0,0,0,0,0,0,1,0,0,0,0
Tales of the World: Radiant Mythology 2,0.0,0.0,0.33,0.0,0.33,Role-Playing,Namco Bandai Games,1,8.0,0,0,0,0,0,0,0,1,0,0,0,0
SSX Blur,0.29,0.01,0.0,0.03,0.33,Sports,Electronic Arts,1,10.0,0,0,0,0,0,0,0,0,0,0,1,0
Buffy the Vampire Slayer: Chaos Bleeds,0.19999999999999998,0.11,0.0,0.02,0.32999999999999996,Action,Vivendi Games,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0
"Ed, Edd n Eddy: Jawbreakers!",0.23,0.08,0.0,0.01,0.32,Adventure,BAM! Entertainment,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0
Project: Snowblind,0.18,0.1,0.0,0.03,0.32,Action,Eidos Interactive,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Live A Live,0.0,0.0,0.32,0.0,0.32,Role-Playing,SquareSoft,1,23.0,0,0,0,0,0,0,0,1,0,0,0,0
Rally Cross,0.18,0.12,0.0,0.02,0.32,Racing,Sony Computer Entertainment,3,20.0,0,0,0,0,0,0,1,0,0,0,0,0
BMX XXX,0.2,0.09,0.0,0.02,0.32,Sports,Acclaim Entertainment,3,15.0,0,0,0,0,0,0,0,0,0,0,1,0
Championship Bass,0.18,0.12,0.0,0.02,0.32,Sports,Electronic Arts,3,18.0,0,0,0,0,0,0,0,0,0,0,1,0
Sky Odyssey,0.16,0.12,0.0,0.04,0.32,Simulation,Sony Computer Entertainment,1,17.0,0,0,0,0,0,0,0,0,0,1,0,0
Elebits,0.22,0.01,0.08,0.02,0.32,Action,Konami Digital Entertainment,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0
International Cricket 2010,0.0,0.27,0.0,0.06,0.32,Sports,Codemasters,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0
Transworld Surf,0.19,0.1,0.0,0.02,0.32,Sports,Atari,3,15.0,0,0,0,0,0,0,0,0,0,0,1,0
NFL Fever 2004,0.24,0.07,0.0,0.01,0.32,Sports,Microsoft Game Studios,1,14.0,0,0,0,0,0,0,0,0,0,0,1,0
Fate/Extra,0.18,0.01,0.1,0.03,0.32,Role-Playing,Marvelous Interactive,2,7.0,0,0,0,0,0,0,0,1,0,0,0,0
Beautiful Katamari,0.14,0.02,0.15,0.02,0.32,Puzzle,Namco Bandai Games,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0
Chicken Riot,0.14,0.15,0.0,0.03,0.32,Action,City Interactive,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0
Amagami,0.0,0.0,0.32,0.0,0.32,Adventure,Kadokawa Shoten,3,5.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0
Kingdom Under Fire: The Crusaders,0.24,0.07,0.0,0.01,0.32,Strategy,Deep Silver,1,13.0,0,0,0,0,0,0,0,0,0,0,0,1
Zombie Army Trilogy,0.1,0.16999999999999998,0.0,0.04,0.32,Shooter,Rebellion Developments,4,2.0,0,0,0,0,0,0,0,0,1,0,0,0
Dragster,0.3,0.02,0.0,0.0,0.32,Racing,Activision,1,37.0,0,0,0,0,0,0,1,0,0,0,0,0
Heart of Darkness,0.18,0.12,0.0,0.02,0.32,Platform,Ocean,3,19.0,0,0,0,0,1,0,0,0,0,0,0,0
Drakengard 3,0.1,0.0,0.19,0.02,0.32,Role-Playing,Square Enix,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0
Test Drive: Eve of Destruction,0.18,0.11,0.0,0.03,0.32,Racing,Atari,2,13.0,0,0,0,0,0,0,1,0,0,0,0,0
Bass Pro Shops: The Hunt,0.29,0.0,0.0,0.02,0.32,Sports,Griffin International,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0
Dance Dance Revolution Universe,0.3,0.0,0.0,0.02,0.32,Simulation,Konami Digital Entertainment,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0
Bleach: Shattered Blade,0.21,0.01,0.08,0.02,0.32,Fighting,Sega,1,11.0,0,0,1,0,0,0,0,0,0,0,0,0
Tenchu: Shadow Assassins,0.18,0.03,0.08,0.02,0.32,Action,Ubisoft,2,8.5,1,0,0,0,0,0,0,0,0,0,0,0
Disney Fairies: Tinker Bell and the Great Fairy Rescue,0.17,0.12,0.0,0.03,0.32,Adventure,Disney Interactive Studios,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0
Amagami,0.0,0.0,0.32,0.0,0.32,Adventure,Kadokawa Games,3,5.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0
Amagami,0.0,0.0,0.32,0.0,0.32,Adventure,Enterbrain,3,5.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0
4x4 Evolution,0.16,0.12,0.0,0.04,0.32,Racing,Gathering of Developers,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0
Kinetica,0.16,0.12,0.0,0.04,0.32,Racing,Sony Computer Entertainment,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0
Folklore,0.2,0.04,0.05,0.03,0.32,Role-Playing,Sony Computer Entertainment,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Littlest Pet Shop: City Friends,0.29,0.0,0.0,0.02,0.32,Simulation,Electronic Arts,1,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Bass Pro Shops: The Hunt,0.29,0.0,0.0,0.02,0.32,Sports,XS Games,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0
Fortress,0.23,0.08,0.0,0.01,0.32,Action,Majesco Entertainment,1,16.0,1,0,0,0,0,0,0,0,0,0,0,0
Sega Smash Pack,0.23,0.08,0.0,0.01,0.32,Misc,Atari,1,15.0,0,0,0,1,0,0,0,0,0,0,0,0
OverBlood,0.05,0.04,0.21,0.02,0.32,Action,Electronic Arts,1,21.0,1,0,0,0,0,0,0,0,0,0,0,0
Extreme Pinball,0.18,0.12,0.0,0.02,0.32,Misc,Electronic Arts,5,22.0,0,0,0,1,0,0,0,0,0,0,0,0
War Gods,0.24000000000000002,0.06999999999999999,0.0,0.0,0.31999999999999995,Fighting,GT Interactive,3,20.5,0,0,1,0,0,0,0,0,0,0,0,0
War Gods,0.24000000000000002,0.06999999999999999,0.0,0.0,0.31999999999999995,Fighting,Midway Games,3,20.5,0,0,1,0,0,0,0,0,0,0,0,0
World of Tanks,0.0,0.26,0.0,0.05,0.31999999999999995,Shooter,Wargaming.net,4,6.0,0,0,0,0,0,0,0,0,1,0,0,0
Dead Rising 4,0.16,0.12,0.0,0.03,0.31,Action,Microsoft Game Studios,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0
Star Wars Racer Revenge,0.15,0.12,0.0,0.04,0.31,Racing,LucasArts,2,15.0,0,0,0,0,0,0,1,0,0,0,0,0
Phantasy Star Universe,0.09,0.01,0.19,0.01,0.31,Role-Playing,Sega,3,11.0,0,0,0,0,0,0,0,1,0,0,0,0
NBA ShootOut,0.17,0.12,0.0,0.02,0.31,Sports,Sony Computer Entertainment,1,22.0,0,0,0,0,0,0,0,0,0,0,1,0
Big League Sports,0.27,0.02,0.0,0.03,0.31,Sports,Activision,2,7.5,0,0,0,0,0,0,0,0,0,0,1,0
7 Wonders II,0.13,0.15,0.0,0.03,0.31,Puzzle,Rondomedia,2,8.0,0,0,0,0,0,1,0,0,0,0,0,0
NBA Inside Drive 2003,0.23,0.07,0.0,0.01,0.31,Sports,Microsoft Game Studios,1,15.0,0,0,0,0,0,0,0,0,0,0,1,0
PAC-MAN and the Ghostly Adventures,0.15,0.12000000000000001,0.0,0.04,0.31,Platform,Namco Bandai Games,4,4.0,0,0,0,0,1,0,0,0,0,0,0,0
Tiny Toon Adventures: The Great Beanstalk,0.17,0.12,0.0,0.02,0.31,Misc,Sony Computer Entertainment,1,19.0,0,0,0,1,0,0,0,0,0,0,0,0
Penny Racers,0.05,0.01,0.23,0.02,0.31,Racing,THQ,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0
NBA Hoopz,0.16,0.12000000000000001,0.0,0.03,0.31,Sports,Midway Games,4,16.0,0,0,0,0,0,0,0,0,0,0,1,0
Birthday Party Bash,0.29,0.0,0.0,0.02,0.31,Misc,Take-Two Interactive,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0
Atelier Ayesha: The Alchemist of Dusk,0.06,0.04,0.19,0.02,0.31,Role-Playing,Tecmo Koei,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0
Dr. Seuss: How the Grinch Stole Christmas,0.29,0.0,0.0,0.02,0.31,Action,CokeM Interactive,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Penny Racers,0.05,0.01,0.23,0.02,0.31,Racing,Sony Computer Entertainment,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0
Sonic Boom: Rise of Lyric,0.19,0.09,0.0,0.03,0.31,Action,Sega,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0
40 Winks,0.17,0.12,0.0,0.02,0.31,Platform,GT Interactive,5,18.0,0,0,0,0,1,0,0,0,0,0,0,0
The Witch and the Hundred Knight,0.1,0.03,0.15000000000000002,0.03,0.31,Role-Playing,Nippon Ichi Software,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0
The Settlers 7: Paths to a Kingdom,0.0,0.27,0.0,0.05,0.31,Strategy,Ubisoft,1,7.0,0,0,0,0,0,0,0,0,0,0,0,1
Fishing Master,0.29,0.0,0.0,0.02,0.31,Misc,Konami Digital Entertainment,2,10.0,0,0,0,1,0,0,0,0,0,0,0,0
Etrian Odyssey III: The Drowned City,0.12,0.0,0.19,0.01,0.31,Role-Playing,Atlus,1,7.0,0,0,0,0,0,0,0,1,0,0,0,0
Midway Arcade Treasures 3,0.19,0.09,0.0,0.02,0.31,Misc,Midway Games,3,12.0,0,0,0,1,0,0,0,0,0,0,0,0
Mega Man Zero Collection,0.17,0.01,0.11,0.02,0.31,Platform,Capcom,1,7.0,0,0,0,0,1,0,0,0,0,0,0,0
Yu-Gi-Oh! The Dawn of Destiny,0.23,0.07,0.0,0.01,0.31,Strategy,Konami Digital Entertainment,1,13.0,0,0,0,0,0,0,0,0,0,0,0,1
Mega Man Maverick Hunter X,0.27,0.01,0.0,0.03,0.31,Platform,Capcom,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0
Shadow of Destiny,0.16999999999999998,0.07,0.03,0.03,0.31,Adventure,Konami Digital Entertainment,4,12.0,0,1,0,0,0,0,0,0,0,0,0,0
1001 Touch Games,0.11,0.16,0.0,0.04,0.31,Action,Avanquest,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0
Shin Megami Tensei: Persona 2: Innocent Sin,0.13,0.03,0.11,0.03,0.31,Role-Playing,Atlus,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0
Section 8,0.16999999999999998,0.09999999999999999,0.0,0.03,0.31,Shooter,SouthPeak Games,3,8.0,0,0,0,0,0,0,0,0,1,0,0,0
Burger Island,0.29000000000000004,0.0,0.0,0.02,0.31,Action,Destineer,3,8.5,1,0,0,0,0,0,0,0,0,0,0,0
Disney's Stitch: Experiment 626,0.15,0.12,0.0,0.04,0.31,Action,Sony Computer Entertainment,2,15.0,1,0,0,0,0,0,0,0,0,0,0,0
Demolition Racer,0.17,0.12,0.0,0.02,0.31,Racing,Infogrames,3,19.0,0,0,0,0,0,0,1,0,0,0,0,0
Harvey Birdman: Attorney at Law,0.22999999999999998,0.04,0.0,0.03,0.31,Adventure,Capcom,3,9.0,0,1,0,0,0,0,0,0,0,0,0,0
Mountain King,0.29,0.02,0.0,0.0,0.31,Action,CBS Electronics,4,35.0,1,0,0,0,0,0,0,0,0,0,0,0
